GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031612100,41.79791281392257,-87.64768081050681,-1.0502818816817343,-0.3820230846446959,-0.32281113641904186,0.1723259605745146,1.109740037927992,-0.36817305826532865,0.9273498398257057,0
17031612200,41.80487604212146,-87.65271935092944,-0.6145209091239902,-0.43613228256973535,-0.2801920404906688,-0.7999248560249907,0.7221560472999378,-1.2119053765926986,1.2543927314988854,0
17031620200,41.79552143055256,-87.7292337668953,0.2842863467759402,-0.25313756212837046,-0.2965013717309215,-1.4783018614667647,-1.4911894249943043,-0.7263414901967548,-0.7192935367975886,0
17031630300,41.79886208230388,-87.70863783786331,-0.6190341135063727,-0.30046103446657313,-0.8017424879570373,-1.0971797338161595,-0.7873950164944309,-0.9970513795766751,-0.5584095336357828,0
17031630400,41.79725452881887,-87.69878109743804,-0.6589244065223626,-0.3958333241028686,-0.8772763175053563,-0.6977830215723531,-0.53491100286925,-0.6438879454399149,-0.3122482173226365,0
17031630500,41.79742788611879,-87.68901706007698,-0.5639584614868804,-0.39916055166067715,-0.371310861936267,-0.5568303652762837,-0.25731878597089325,-1.0512351475446564,-0.35620559523569784,0
17031630800,41.78996523820065,-87.69857245023763,-0.4979186148632529,-0.5185281281144835,-0.8545671203172513,-0.41425806650905933,-0.36934980463648354,-0.720541615983444,-0.06960349124253529,0
17031630900,41.78981146426513,-87.70836549523904,-0.4131055530299619,-0.5146628624775523,-0.48361667123646085,-0.9026660972742604,-0.7821694513462061,-0.9518136590324668,-0.5162104508392431,0
17031640100,41.78191965414441,-87.73986077819387,-0.7580773172497518,-0.14798331897994269,-0.841305181554653,-1.6864473259056803,-1.7638109823614232,-0.9645312330851686,-0.5874214030584032,0
17031650100,41.78237660898073,-87.71785492533074,-0.33266093886129455,-0.5410133988741763,-0.8480036108701808,-1.1695795186144415,-1.1278214679799725,-0.8254165354301095,-0.6375328138792935,0
17031650400,41.76531192819539,-87.71716517406308,-0.9324835867590308,-0.5990910217253034,-0.819938648881944,-1.5004122724856128,-1.6659272254385868,-1.335085770268341,-0.8274286864637201,0
17031660301,41.779954049284456,-87.69828723443064,1.0619648269527286,-0.5667585815968144,-0.766856298528423,1.4744155483582566,-0.42389960667160587,-0.17082214905703674,-0.41335018652267863,0
17031660302,41.78359568685421,-87.69839262564432,0.2525447394168901,-0.5546381652671644,-0.8398990726456218,0.46313819483069324,-0.42338979543763294,-0.32244189921433436,-0.4397246132705157,0
